road_length,road_length_km,lanes,maxspeed,oneway,avg_accident_hour,avg_temperature,peak_hour_ratio,weekend_ratio,traffic_signal_ratio,festival_ratio,traffic_signal_ratio,"road_type_['residential', 'unclassified']",road_type_living_street,road_type_motorway,road_type_motorway_link,road_type_primary,road_type_primary_link,road_type_residential,road_type_secondary,road_type_tertiary,road_type_tertiary_link,road_type_trunk,road_type_trunk_link,road_type_unclassified,weather_clear,weather_fog,weather_rain,weather_unknown,traffic_high,traffic_low,traffic_medium,traffic_unknown,cause_distraction,cause_drunk driving,cause_overspeeding,cause_poor road,cause_unknown,cause_weather,risk_level,risk_score
130.42852600393746,0.13042852600393745,2.0,40.0,0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,High,56.57223796033995
33.42477751273067,0.03342477751273067,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
60.64587701329228,0.06064587701329228,2.0,40.0,0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,High,64.97639282341832
37.98532976424711,0.037985329764247115,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
39.678136759071606,0.03967813675907161,2.0,40.0,0,19.0,38.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Medium,29.27289896128424
144.66104534178035,0.14466104534178034,2.0,40.0,0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Medium,29.27289896128424
23.64892339738544,0.02364892339738544,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
33.19675829891025,0.033196758298910244,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
36.46080878546268,0.03646080878546268,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
68.13792267579791,0.06813792267579791,2.0,40.0,1,9.0,22.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Medium,33.9943342776204
40.26549776049114,0.04026549776049114,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
155.017278953316,0.15501727895331602,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
92.25230777635898,0.09225230777635897,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
1696.356320419458,1.6963563204194578,2.0,40.0,0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Medium,49.405099150141645
21.43391665674024,0.02143391665674024,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
49.68027371313031,0.04968027371313031,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
38.31340283778622,0.03831340283778622,2.0,40.0,0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Medium,38.1586402266289
50.37308502685667,0.050373085026856675,2.0,40.0,1,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
11.72966797745223,0.011729667977452231,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
71.44630306248581,0.07144630306248581,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
410.380724759493,0.410380724759493,2.0,40.0,0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Medium,33.9943342776204
153.1472066805526,0.15314720668055262,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
36.867520402461885,0.036867520402461884,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
33.604828529621315,0.033604828529621315,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
49.88542770750895,0.04988542770750895,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
47.37266861196071,0.04737266861196071,2.0,40.0,0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,High,57.80925401322001
237.1010918597121,0.23710109185971212,2.0,40.0,0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Medium,38.1586402266289
488.9160774125254,0.4889160774125254,2.0,40.0,0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Medium,29.27289896128424
38.9582447683064,0.0389582447683064,2.0,40.0,0,4.0,31.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Medium,33.9943342776204
55.64471700683179,0.05564471700683179,2.0,40.0,0,19.0,16.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Medium,33.9943342776204
26.27203868089247,0.026272038680892472,2.0,30.0,0,5.0,23.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Medium,29.27289896128424
78.14692450386397,0.07814692450386397,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
77.98852414365882,0.07798852414365882,2.0,40.0,0,9.0,40.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,High,58.72521246458924
46.12095358896176,0.04612095358896176,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
38.85374852646452,0.03885374852646452,2.0,40.0,1,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
34.56770055771911,0.03456770055771911,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
40.43744656965277,0.04043744656965277,2.0,40.0,0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Medium,33.9943342776204
31.707554720723763,0.031707554720723764,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
107.73843973135948,0.10773843973135948,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
302.6907443172987,0.3026907443172987,2.0,40.0,1,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Medium,49.405099150141645
28.06521174226944,0.02806521174226944,2.0,40.0,0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Medium,44.68366383380548
12.443019687988222,0.012443019687988223,2.0,40.0,0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Medium,38.1586402266289
348.0128389933354,0.3480128389933354,2.0,40.0,0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Medium,49.405099150141645
95.004932119101,0.095004932119101,2.0,100.0,1,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,High,56.57223796033995
1099.608445989069,1.099608445989069,2.0,40.0,1,5.5,21.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Critical,89.92445703493863
45.58630939717997,0.04558630939717997,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
88.17718558271028,0.08817718558271027,2.0,40.0,0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Medium,43.31444759206799
957.8069920355867,0.9578069920355867,2.0,40.0,0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,High,61.97355996222852
50.63387492184602,0.050633874921846025,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
29.8587507769055,0.029858750776905498,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
99.53285270789992,0.09953285270789992,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
31.70318829314301,0.03170318829314301,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
25.55339046725731,0.025553390467257308,2.0,40.0,0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Medium,44.68366383380548
161.96166886895338,0.16196166886895338,2.0,40.0,0,10.923076923076923,25.46153846153846,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Critical,97.23323890462702
22.595051462726087,0.022595051462726088,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
92.69897030934436,0.09269897030934436,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
8.288413026193057,0.008288413026193056,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
50.16391156754557,0.05016391156754557,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
42.28221075142464,0.042282210751424645,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
21.06813146402497,0.021068131464024968,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
55.7927479129205,0.0557927479129205,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
67.16285972778715,0.06716285972778716,2.0,40.0,0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Medium,44.78753541076488
95.7024487156987,0.09570244871569869,2.0,40.0,0,11.204819277108435,26.783132530120483,0.27710843373493976,0.3253012048192771,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Critical,99.81114258734657
290.9793506261847,0.29097935062618474,1.0,30.0,0,10.0,25.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Medium,29.27289896128424
73.69480006135184,0.07369480006135185,2.0,40.0,0,8.0,17.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,High,61.97355996222852
158.19763858341005,0.15819763858341004,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
183.52371956110903,0.18352371956110902,2.0,40.0,0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Medium,29.27289896128424
241.6754284442449,0.2416754284442449,2.0,40.0,0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Medium,49.405099150141645
649.3600387265623,0.6493600387265622,2.0,60.0,1,17.0,22.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Medium,38.1586402266289
1531.364176718617,1.531364176718617,2.0,40.0,1,18.0,15.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,High,61.97355996222852
81.07019848558765,0.08107019848558765,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
61.16872212504141,0.06116872212504141,2.0,40.0,0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Medium,49.405099150141645
12.22402167443892,0.01222402167443892,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
72.02220560679231,0.07202220560679232,2.0,30.0,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,High,68.60245514636449
136.36726790644877,0.13636726790644876,2.0,40.0,0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Medium,44.68366383380548
167.3653261871495,0.1673653261871495,2.0,40.0,0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Medium,41.1614730878187
156.15184822163977,0.15615184822163977,2.0,40.0,0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Medium,29.27289896128424
73.94466610238834,0.07394466610238834,2.0,40.0,0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Medium,33.9943342776204
125.37707084927952,0.12537707084927951,2.0,40.0,0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Medium,38.1586402266289
44.429291588933495,0.044429291588933495,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
54.49034214700587,0.05449034214700587,2.0,40.0,0,9.0,32.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Medium,44.78753541076488
87.31583390225605,0.08731583390225604,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
859.3587281317926,0.8593587281317926,2.0,40.0,1,15.0,39.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,High,73.1444759206799
36.44640226290176,0.036446402262901766,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
65.59403602500707,0.06559403602500707,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
42.67864813068062,0.04267864813068062,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
203.637814450112,0.20363781445011198,2.0,40.0,0,8.0,38.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,Medium,44.68366383380548
141.73083206668758,0.14173083206668757,2.0,30.0,1,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Medium,29.27289896128424
31.036679564449717,0.031036679564449717,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
80.38926808895624,0.08038926808895624,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
88.13569949563447,0.08813569949563448,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
100.21357769649754,0.10021357769649754,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
70.36101543798345,0.07036101543798345,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
58.93020149594885,0.05893020149594885,2.0,30.0,1,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
4312.991144363948,4.312991144363948,3.0,80.0,1,23.0,30.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Medium,49.405099150141645
142.78697223414858,0.14278697223414857,2.0,40.0,0,17.0,21.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Medium,33.9943342776204
20.377207851092628,0.02037720785109263,2.0,40.0,0,15.4,33.2,0.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Critical,94.1643059490085
46.77634610006613,0.046776346100066125,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
21.58505835438213,0.021585058354382132,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
88.42466655061082,0.08842466655061082,2.0,40.0,0,11.0,17.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Medium,44.68366383380548
39.0983558173644,0.0390983558173644,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
557.2520106562713,0.5572520106562713,3.0,80.0,1,2.0,36.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Medium,29.27289896128424
120.951926859419,0.12095192685941901,2.0,40.0,0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,Medium,41.1614730878187
45.15628103150552,0.04515628103150552,2.0,40.0,0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Medium,33.9943342776204
63.082808299124366,0.06308280829912437,2.0,40.0,0,10.0,29.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,High,61.97355996222852
43.12627171181412,0.04312627171181412,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
65.2167341532298,0.06521673415322979,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
53.7976842080522,0.053797684208052206,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
45.1883147002393,0.045188314700239304,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
15.44991314392009,0.01544991314392009,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
31.943190131584405,0.031943190131584406,2.0,40.0,0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,High,64.97639282341832
19.38189491738285,0.01938189491738285,2.0,40.0,0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low,0.0
64.84178617368143,0.06484178617368143,2.0,40.0,0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Medium,38.1586402266289
97.18863903485106,0.09718863903485106,2.0,40.0,1,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Medium,38.1586402266289
139.65261707427155,0.13965261707427154,2.0,40.0,0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Medium,29.27289896128424
