u,v,key,accident_count,severity_score,total_casualties,frequency_norm,severity_norm,casualty_norm,risk_score,risk_level,road_length,highway,lanes,maxspeed,oneway
1595757924,1595758036,0,1,5,1,0.0,0.01486988847583643,0.004694835680751174,0.6886922526484808,Low,217.96255230106544,residential,,,False
1597724579,9682415622,0,1,1,0,0.0,0.0,0.0,0.0,Low,204.86165137300372,residential,,,False
1597724629,1597724575,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,38.311129842426375,residential,,,False
1600050825,11402484380,0,1,5,2,0.0,0.01486988847583643,0.009389671361502348,0.7825889662635042,Low,214.8840731669663,residential,,,False
1600051209,1600051184,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,96.85560559203475,residential,,,False
1600051209,1600051369,0,3,11,6,0.016260162601626018,0.03717472118959108,0.028169014084507043,2.7007756333388246,Low,106.91508834308306,residential,,,False
1600051369,1600050843,0,6,10,4,0.04065040650406504,0.03345724907063197,0.018779342723004695,3.3398930774479743,Low,22.98083139836246,residential,,,False
1600051369,1600051209,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,106.91508834308306,residential,,,False
1600082690,1600082894,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,135.81872848961112,residential,,,False
1600082702,1600082743,0,2,4,4,0.008130081300813009,0.011152416356877323,0.018779342723004695,1.1468867607677073,Low,54.66448213571518,residential,,,False
1600083182,1600082793,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,83.30072132432699,residential,,,False
1600130614,1600131203,0,1,3,3,0.0,0.007434944237918215,0.014084507042253521,0.5790879103617991,Low,17.888299553800092,residential,,,False
1601001843,10209016990,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,132.55347718774368,tertiary,,,False
1602149154,1602148696,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,104.35174643020163,residential,,,False
1614268210,1614268211,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,83.26542895873206,residential,,,False
1615691332,1487272633,0,1,3,3,0.0,0.007434944237918215,0.014084507042253521,0.5790879103617991,Low,71.26221649396064,residential,,,False
1615691351,1615692091,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,34.021845618624084,residential,,,False
1615705245,10060140623,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,121.63033486049287,residential,,,False
1615766946,1615767016,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,324.03224993122626,tertiary,,,False
1616724742,10060858432,0,1,1,0,0.0,0.0,0.0,0.0,Low,99.71977552483902,residential,,,False
1625433776,10303999378,0,1,5,3,0.0,0.01486988847583643,0.014084507042253521,0.8764856798785278,Low,358.806628679503,tertiary,,,False
1625434050,1625434149,0,1,1,0,0.0,0.0,0.0,0.0,Low,82.41392506607839,residential,,,False
1632150395,6182545630,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,166.03892212049263,residential,,,False
1632150416,1632150249,0,1,5,1,0.0,0.01486988847583643,0.004694835680751174,0.6886922526484808,Low,91.26163098892502,residential,,,False
1635307802,1635308092,0,1,1,0,0.0,0.0,0.0,0.0,Low,97.27857558750347,residential,,,False
1635323075,1635323240,0,1,5,5,0.0,0.01486988847583643,0.023474178403755867,1.0642791071085747,Low,137.26036671661404,residential,,,False
1646559732,1646559858,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,53.76459983443692,residential,,,False
1646559740,7411355269,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,113.97928858409986,residential,,,False
1646559857,7413599894,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,13.821103778266238,residential,,,False
1657396754,11168785875,0,1,1,0,0.0,0.0,0.0,0.0,Low,105.21783102584978,residential,,,False
1681763293,9751329211,0,1,3,3,0.0,0.007434944237918215,0.014084507042253521,0.5790879103617991,Low,34.2352728535975,tertiary,,,False
1681844123,335643616,0,1,1,0,0.0,0.0,0.0,0.0,Low,213.70837796279253,residential,,,False
1702636549,11380911894,0,1,1,0,0.0,0.0,0.0,0.0,Low,72.59253655664558,tertiary,2,,False
1702639455,1702639457,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,47.80327835566318,residential,,,False
1714984609,8403844099,0,1,5,2,0.0,0.01486988847583643,0.009389671361502348,0.7825889662635042,Low,11.332157043488726,residential,,,False
1720796272,841805564,0,3,3,10,0.016260162601626018,0.007434944237918215,0.046948356807511735,1.886771409732004,Low,6884.930632425227,motorway,3,120,True
1726148405,13929364696,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,542.2009943861937,secondary,3,30,True
1741224080,2123371057,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,51.1278720798574,tertiary,,,False
1791639647,1791639594,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,71.5383893598952,secondary,2,,False
1808727734,251142771,0,1,3,3,0.0,0.007434944237918215,0.014084507042253521,0.5790879103617991,Low,89.47503887230039,primary,2,,True
1817556150,3872407617,0,1,1,0,0.0,0.0,0.0,0.0,Low,139.65261707427157,tertiary,2,40,False
1835530529,10001010497,0,1,5,2,0.0,0.01486988847583643,0.009389671361502348,0.7825889662635042,Low,159.00832003496194,tertiary,3,,False
1836940227,1836940202,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,168.34217990381592,residential,,,False
1836983534,11204574011,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,42.62195683986116,residential,,,False
1837285030,10068662142,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,1232.7685348306436,primary,2,,True
1837285037,767436686,0,2,4,1,0.008130081300813009,0.011152416356877323,0.004694835680751174,0.8651966199226366,Low,859.3587281317926,primary,2,,True
1838768142,1838768198,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,92.93560253075303,residential,,,False
1851131109,1851131094,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,160.76357407302137,residential,,,False
1859880540,1859880547,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,112.98935013275334,residential,,,False
1883683005,11878415552,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,469.663032295892,primary,2,,True
1942843613,1836983152,0,1,1,0,0.0,0.0,0.0,0.0,Low,6821.549341937894,motorway,4,80,True
1989490864,2248276819,0,1,1,0,0.0,0.0,0.0,0.0,Low,104.11662240212702,residential,,,False
1990620068,13974859349,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,16.06450526138339,residential,,,False
2066388579,1014648217,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,601.9878385481106,tertiary,2,,False
2090790508,2090790505,0,1,1,0,0.0,0.0,0.0,0.0,Low,100.40649595642714,residential,,,False
2108906868,2108906871,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,41.587959390012124,residential,,,False
2120440976,10081431361,0,1,1,0,0.0,0.0,0.0,0.0,Low,154.89784681841266,residential,,,False
2124745535,13851353727,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,823.5229362213795,secondary,2,,False
2124789523,7373953366,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,416.4268067099863,residential,,,False
2125917517,6144246624,0,3,5,1,0.016260162601626018,0.01486988847583643,0.004694835680751174,1.3390987567135213,Low,344.24268700903656,primary,,,True
2146206446,2146206445,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,53.61577366091485,residential,,,False
2183098861,594599952,0,1,5,5,0.0,0.01486988847583643,0.023474178403755867,1.0642791071085747,Low,670.4598528519002,residential,,,False
2193998043,2193998070,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,178.40764431198045,residential,,,False
2194027981,2194027983,1,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,436.40345214222305,residential,,,False
2206930266,3148668114,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,191.00476675003637,residential,,,False
2220605679,2220746670,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,27.18939405119747,residential,,,False
2220746597,2220746606,0,1,1,0,0.0,0.0,0.0,0.0,Low,322.43788967074374,residential,,,False
2220746629,1796697769,0,1,1,0,0.0,0.0,0.0,0.0,Low,43.88737777800223,secondary,,,True
2220792358,1383042716,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,69.84567741071024,residential,,,False
2221565600,2221565613,0,1,5,4,0.0,0.01486988847583643,0.018779342723004695,0.9703823934935512,Low,108.54453217484388,residential,,,False
2223841017,956323389,0,1,5,3,0.0,0.01486988847583643,0.014084507042253521,0.8764856798785278,Low,67.71333950789433,residential,,,False
2223925853,2223925856,0,1,1,0,0.0,0.0,0.0,0.0,Low,54.32274115626015,residential,,,False
2224557025,1575576909,0,1,1,0,0.0,0.0,0.0,0.0,Low,61.16810510506775,residential,,,False
2225131596,2225131494,0,1,5,3,0.0,0.01486988847583643,0.014084507042253521,0.8764856798785278,Low,220.8804996500831,residential,,,False
2225132092,7265786665,0,1,1,0,0.0,0.0,0.0,0.0,Low,25.664602797982997,residential,,,False
2225133947,6748996049,0,1,1,0,0.0,0.0,0.0,0.0,Low,257.54044661607713,residential,,,False
2225134272,5958974793,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,308.913228510602,residential,,,False
2228006131,249144295,0,1,1,0,0.0,0.0,0.0,0.0,Low,31.480162327677235,residential,,,False
2228165561,2228165568,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,41.57478351129038,residential,,,False
2228279529,2228279531,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,25.55339046725731,residential,,,False
2228386535,2228386532,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,51.22434557830763,residential,,,False
2228386746,3524948068,0,1,1,0,0.0,0.0,0.0,0.0,Low,54.58426048039871,residential,,,False
2228426764,1474195337,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,55.64471700683179,residential,,,False
2244731055,2244731040,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,189.6730351950854,residential,,,False
2244731089,2244731020,0,1,1,0,0.0,0.0,0.0,0.0,Low,312.68342570198024,residential,,,False
2244731844,9605784279,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,67.58840451159017,residential,,,False
2244849438,2244849375,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,64.57300172542494,residential,,,False
2244849567,11411731176,0,1,3,4,0.0,0.007434944237918215,0.018779342723004695,0.6729846239768226,Low,118.00204429052829,tertiary,2,40,False
2244849699,2244849493,0,1,1,0,0.0,0.0,0.0,0.0,Low,229.962328440006,residential,,,False
2244849751,2244849743,0,1,1,0,0.0,0.0,0.0,0.0,Low,71.87059351180007,residential,,,False
2244850062,2244850069,0,1,3,5,0.0,0.007434944237918215,0.023474178403755867,0.766881337591846,Low,30.624458484224224,residential,,,False
2244850383,2246587863,0,4,6,2,0.024390243902439025,0.01858736059479554,0.009389671361502348,1.9068976071194295,Low,25.063965282458316,tertiary,,,False
2244851032,2244851014,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,72.98398890952649,residential,,,False
2244861904,2244861911,0,1,1,0,0.0,0.0,0.0,0.0,Low,293.78455681332986,residential,,,False
2244947611,7263189859,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,275.5228411126021,residential,,,False
2245002552,2245022047,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,121.83459162509209,tertiary,,,False
2245034401,2245034471,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,168.4331583919276,residential,,,False
2245034560,2245034545,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,52.952597161059536,residential,,,False
2246195741,2246195715,0,1,1,0,0.0,0.0,0.0,0.0,Low,72.37794681994225,residential,,,False
2246195752,2246195760,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,67.1568180125037,residential,,,False
2246494446,2246494447,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,32.17543029416534,primary,2,,False
2246494717,2246494744,0,1,1,5,0.0,0.0,0.023474178403755867,0.4694835680751174,Low,54.49034214700587,residential,,,False
2246587790,2246587739,0,1,1,0,0.0,0.0,0.0,0.0,Low,114.14275239012278,residential,,,False
2246587798,3868550662,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,268.35993255639323,residential,,,False
2246587932,2246587961,0,1,3,4,0.0,0.007434944237918215,0.018779342723004695,0.6729846239768226,Low,128.77949535364874,residential,,,False
2247838143,2247838122,0,1,5,2,0.0,0.01486988847583643,0.009389671361502348,0.7825889662635042,Low,311.78200776187003,residential,,,False
2247888198,7278911745,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,582.2068658629759,tertiary,,,False
2247896995,10044674405,0,1,3,3,0.0,0.007434944237918215,0.014084507042253521,0.5790879103617991,Low,18.779542619459026,residential,,,False
2247897181,2247897290,0,1,1,0,0.0,0.0,0.0,0.0,Low,118.58728198610615,residential,,,False
2247897408,2247897399,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,61.15901905997757,residential,,,False
2247911828,1851131178,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,136.36726790644875,tertiary,,,False
2247911842,2247911841,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,33.27327073760488,residential,,,False
2248079844,2248079774,0,2,2,6,0.008130081300813009,0.0037174721189591076,0.028169014084507043,1.0372824184810256,Low,233.32076438452907,residential,,,False
2248440667,2248440707,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,90.84507581343793,residential,,,False
2248442331,2248442333,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,153.796466536979,residential,,,False
2248459623,2248506118,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,46.24867432908372,tertiary,2,50,False
2248506232,2248506208,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,200.76758814466984,tertiary,,,False
2248543639,2248543631,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,147.17766867720016,residential,,,False
2248546175,10020519595,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,63.97963490345756,residential,,,False
2248663135,10039209758,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,47.91709159068826,residential,,,False
2248663223,2248663190,0,1,5,1,0.0,0.01486988847583643,0.004694835680751174,0.6886922526484808,Low,68.27167063587241,residential,,,False
2248663691,9612008955,0,2,4,4,0.008130081300813009,0.011152416356877323,0.018779342723004695,1.1468867607677073,Low,1205.418277406312,tertiary,,,False
2248664475,10081303331,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,53.33436174782456,residential,,,False
2248737921,1572829962,0,1,5,1,0.0,0.01486988847583643,0.004694835680751174,0.6886922526484808,Low,47.372668611960705,residential,,,False
2250057681,2250057704,0,1,1,5,0.0,0.0,0.023474178403755867,0.4694835680751174,Low,118.44350365238242,residential,,,False
2250057704,7466952556,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,171.81287876774084,residential,,,False
2250058012,2250057981,0,1,3,3,0.0,0.007434944237918215,0.014084507042253521,0.5790879103617991,Low,78.99102218604698,residential,,,False
2250095833,2146172667,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,123.13859195814729,residential,,,False
2250119617,2250119610,0,1,1,0,0.0,0.0,0.0,0.0,Low,25.936840335512233,residential,,,False
2250119628,2250119621,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,144.74236638972872,residential,,,False
2250119646,2250119645,0,1,1,0,0.0,0.0,0.0,0.0,Low,35.38599254614952,residential,,,False
2250345106,2250345116,0,1,3,4,0.0,0.007434944237918215,0.018779342723004695,0.6729846239768226,Low,77.98852414365882,residential,,,False
2250391996,12114065446,0,1,3,3,0.0,0.007434944237918215,0.014084507042253521,0.5790879103617991,Low,95.00493211910099,primary,2,100,True
2268121158,2268121213,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,58.12885421673082,residential,,,False
2268546089,2268546086,1,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,166.51408571508665,residential,,,False
2272931048,6152750687,0,1,1,0,0.0,0.0,0.0,0.0,Low,26.60615887344691,residential,,,False
2317410822,6462247775,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,36.98937364735509,residential,,,False
2334256467,2334256465,0,1,1,0,0.0,0.0,0.0,0.0,Low,48.059819696777694,living_street,,,False
2376774417,13720252591,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,294.2422360660082,residential,,,False
2387385680,2406079712,0,2,4,2,0.008130081300813009,0.011152416356877323,0.009389671361502348,0.9590933335376602,Low,208.31374558593672,tertiary,2,30,True
2389377295,2389377314,0,1,1,0,0.0,0.0,0.0,0.0,Low,26.27203868089247,residential,,30,False
2396330514,265518317,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,3124.6315621818117,motorway,3,120,True
2421937956,2421937986,0,1,1,0,0.0,0.0,0.0,0.0,Low,52.05439072872769,residential,,,False
2447240415,2246494451,0,1,5,2,0.0,0.01486988847583643,0.009389671361502348,0.7825889662635042,Low,10.438681780553724,primary,2,,False
2448242729,10207024011,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,34.44164304661341,residential,,,False
2450331357,2450331338,0,1,5,4,0.0,0.01486988847583643,0.018779342723004695,0.9703823934935512,Low,49.23728706005117,residential,,,False
2450331367,2450331352,0,1,1,0,0.0,0.0,0.0,0.0,Low,191.508656777922,residential,,,False
2450331372,2450331337,0,1,5,1,0.0,0.01486988847583643,0.004694835680751174,0.6886922526484808,Low,129.0912711642147,residential,,,False
2451394260,2451394261,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,105.05208269301734,residential,,,False
2451394268,2451394255,0,1,1,0,0.0,0.0,0.0,0.0,Low,30.72847059392038,residential,,,False
2451421961,2451421894,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,114.23173240117123,residential,,,False
2455290927,2454285286,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,849.8098334857899,primary,3,100,True
2456827093,2456827067,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,109.71571799450892,residential,,,False
2460238680,2460238680,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,348.0128389933354,residential,,,False
2460302051,2460302048,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,105.06994916139428,tertiary,,,False
2460375002,7172904984,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,161.88384932494859,tertiary,3,,True
2460385254,2460393224,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,57.298802565818015,residential,,,False
2464023110,9184290485,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,183.2354748593584,residential,,,False
2464033450,574368994,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,189.12485759403978,tertiary,,,False
2468924534,6132237143,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,86.57250878961358,primary,,,True
2470691119,6298505892,0,1,5,3,0.0,0.01486988847583643,0.014084507042253521,0.8764856798785278,Low,60.64587701329228,residential,,,False
2523956764,2523956770,0,1,1,0,0.0,0.0,0.0,0.0,Low,110.71577461918795,residential,,,False
2578344246,6567087755,0,2,6,5,0.008130081300813009,0.01858736059479554,0.023474178403755867,1.5381812438994593,Low,1099.608445989069,tertiary,,,True
2641942716,2641942716,1,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,334.3335396512261,residential,,,False
2641950444,2641948118,0,2,6,0,0.008130081300813009,0.01858736059479554,0.0,1.068697675824342,Low,20.060832005856764,residential,,,False
2645199677,7440718031,0,1,5,5,0.0,0.01486988847583643,0.023474178403755867,1.0642791071085747,Low,136.45705240211421,living_street,,,False
2645311181,2645311175,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,121.0241793780321,residential,,,False
2645311239,7451389256,0,1,3,3,0.0,0.007434944237918215,0.014084507042253521,0.5790879103617991,Low,231.80648597438355,residential,,,False
2645312046,2645312046,1,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,227.10614174539717,residential,,,False
2653581160,2653581159,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,46.795098856632265,residential,,,False
2668105134,2668105131,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,42.319613490282144,residential,,,False
2685122690,2685122692,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,105.66357052634676,residential,,,False
2696066735,12196580089,0,2,4,1,0.008130081300813009,0.011152416356877323,0.004694835680751174,0.8651966199226366,Low,17.050199214923467,residential,,,False
2703669994,251361763,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,649.3600387265623,trunk,2,60,True
2723746993,6132935647,0,1,5,1,0.0,0.01486988847583643,0.004694835680751174,0.6886922526484808,Low,349.5581655425623,secondary,,60,True
2787014188,2787014182,0,1,5,4,0.0,0.01486988847583643,0.018779342723004695,0.9703823934935512,Low,46.8001702302242,tertiary,,,False
2787014195,2787014189,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,69.33693991476107,residential,,,False
2876357602,1947653247,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,183.83851633296155,primary,2,60,True
2991247480,2991247475,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,115.8782369958173,residential,,,False
2999494951,1434179296,0,1,5,1,0.0,0.01486988847583643,0.004694835680751174,0.6886922526484808,Low,566.9966987187488,secondary,2,,True
3034669980,3034669979,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,161.236689902554,residential,,,False
3034670015,3034670014,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,123.4346792132075,residential,,,False
3038860964,3038860963,0,1,5,3,0.0,0.01486988847583643,0.014084507042253521,0.8764856798785278,Low,81.00527229878125,residential,,,False
3038945359,7290391039,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,167.72066217279246,residential,,,False
3141475567,11182448718,0,1,5,1,0.0,0.01486988847583643,0.004694835680751174,0.6886922526484808,Low,1370.3693600409422,tertiary,2,20,False
3148609358,818630839,0,1,1,0,0.0,0.0,0.0,0.0,Low,1003.2374761199366,tertiary,,,False
3148645692,3148645664,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,102.34731301140869,residential,,,False
3149180537,3149180538,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,31.931049886949637,residential,,,False
3149351927,2145322156,0,1,3,0,0.0,0.007434944237918215,0.0,0.29739776951672864,Low,89.63240627966124,residential,,,False
3149469566,7432551899,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,255.61489000651477,residential,2,40,False
3149567591,1328581949,0,1,1,0,0.0,0.0,0.0,0.0,Low,152.43313150808012,residential,2,,False
3150076282,3150076274,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,35.809886924289856,tertiary,,,False
3157708822,3157708823,0,1,5,4,0.0,0.01486988847583643,0.018779342723004695,0.9703823934935512,Low,12.106569693352473,residential,,,False
3157718057,3157719167,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,38.31340283778622,residential,,,False
3158788651,1469644287,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,122.79615108511297,residential,,,False
3161220982,3161220978,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,104.60522045739455,residential,,,False
3168013854,3168013853,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,89.06338633886473,residential,,,False
3168015473,388584249,0,1,5,4,0.0,0.01486988847583643,0.018779342723004695,0.9703823934935512,Low,94.87937780234157,residential,,,False
3235639721,3235639718,0,1,3,3,0.0,0.007434944237918215,0.014084507042253521,0.5790879103617991,Low,66.22386039263775,residential,,,False
3298857094,3298857093,0,1,1,0,0.0,0.0,0.0,0.0,Low,62.59869856697586,residential,,,False
3313866974,1328155414,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,33.859254705893264,tertiary,,,False
3367402842,3367402840,0,1,1,4,0.0,0.0,0.018779342723004695,0.37558685446009393,Low,38.28822510711081,residential,,,False
3396931058,3396931054,0,1,1,0,0.0,0.0,0.0,0.0,Low,45.74589193335671,residential,,,False
3396931095,3396931089,0,1,3,1,0.0,0.007434944237918215,0.004694835680751174,0.3912944831317521,Low,35.18709576245223,residential,,,False
3396985354,3396985373,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,55.74345966593435,residential,,,False
3423321105,3423321117,0,1,5,2,0.0,0.01486988847583643,0.009389671361502348,0.7825889662635042,Low,105.89298581978412,residential,,,False
3423321117,3423321118,0,2,4,5,0.008130081300813009,0.011152416356877323,0.023474178403755867,1.2407834743827306,Low,31.366261496897277,residential,,,False
3504349796,6758558444,0,1,1,0,0.0,0.0,0.0,0.0,Low,191.62879919182274,residential,,,False
3505695783,14166358377,0,1,1,5,0.0,0.0,0.023474178403755867,0.4694835680751174,Low,13.292486242082331,residential,,,False
3520978671,3520978672,0,1,1,0,0.0,0.0,0.0,0.0,Low,209.0152962726118,residential,,,False
3527330468,3527330475,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,114.729661871375,residential,,,False
3528034343,11434710893,0,1,5,1,0.0,0.01486988847583643,0.004694835680751174,0.6886922526484808,Low,131.04252737105193,tertiary,,,False
3530570658,1078399210,0,1,1,2,0.0,0.0,0.009389671361502348,0.18779342723004697,Low,64.85829946047521,residential,,,False
3544518980,6194122694,0,1,1,1,0.0,0.0,0.004694835680751174,0.09389671361502348,Low,71.46258595225441,residential,,,False
3544519408,9189188882,0,2,6,4,0.008130081300813009,0.01858736059479554,0.018779342723004695,1.444284530284436,Low,18.06089369135666,residential,,,False
3672795811,1557118072,0,1,5,3,0.0,0.01486988847583643,0.014084507042253521,0.8764856798785278,Low,70.88751232092986,residential,,,False
3739201969,2408528591,0,1,3,2,0.0,0.007434944237918215,0.009389671361502348,0.4851911967467756,Low,383.32995127294765,trunk,3,80,True
3751669631,3751669632,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,102.71263734106702,residential,,,False
3752511414,3752511417,0,1,1,3,0.0,0.0,0.014084507042253521,0.28169014084507044,Low,105.90603385518047,residential,,,False
3758521583,3648814512,0,3,5,3,0.016260162601626018,0.01486988847583643,0.014084507042253521,1.5268921839435683,Low,571.63927847489,secondary,,,False
3820268557,3820268556,0,1,1,0,0.0,0.0,0.0,0.0,Low,120.63035238685644,secondary,2,,True
3836800948,3836800949,0,1,5,2,0.0,0.01486988847583643,0.009389671361502348,0.7825889662635042,Low,148.97746871261234,residential,,,False
